id,pack_type,extra_time,extra_flow,pack_change,contract,loss
1281,1,-162.1666667,-25.02261474,0,0,1
1282,1,880.8333333,-48.80370736,0,0,1
1283,1,-168,-56.78208678,0,0,0
1284,1,364.3333333,-60,0,0,1
1285,1,-36,-59.62019478,0,0,1
1286,1,631.1666667,43.16400251,0,1,0
1287,1,125.6666667,-31.42185266,0,0,0
1288,1,-0.5,88.97170657,0,0,1
1289,1,-96,-3.423207107,0,0,1
1290,1,-118.1666667,-38.83435428,0,0,1
1291,2,728.1666667,-31.31027417,0,0,0
1292,1,-50,76.36628294,0,0,1
1293,1,132.35,-20.45858383,0,0,1
1294,1,-81.33333333,-59.95180162,0,0,1
1295,1,-24.5,-59.81972342,0,0,1
1296,1,39.5,-57.27582559,0,0,1
1297,1,43.5,-59.76697297,0,0,1
1298,1,-50,-1458,0,0,1
1299,1,18.16666667,-59.13605248,0,0,1
1300,1,117.85,-59.70207037,0,0,1
1301,1,-35,-60,0,0,1
1302,1,77.33333333,-59.88053617,0,0,1
1303,1,63.5,-110.666614,0,0,1
1304,1,-171.8333333,55.62175615,0,0,0
1305,1,-26,-300,0,0,1
1306,1,2474.5,-49.48485251,0,1,0
1307,2,1946.333333,15.39492546,0,1,0
1308,1,96,-45.37108088,0,1,1
1309,1,1204.333333,42.61380574,0,1,1
1310,1,-8,-79.22402565,0,0,1
1311,1,-172.1666667,-59.07093954,0,0,1
1312,1,225,66.40053272,0,0,1
1313,1,32.83333333,-59.79167774,0,0,1
1314,1,76.16666667,-161.3149459,0,1,1
1315,1,-162.5,-59.96855068,0,0,1
1316,1,156.1666667,-59.89099944,0,0,1
1317,1,-140,-60,0,0,1
1318,1,-192.5,-59.73554802,0,0,1
1319,1,428.5,-51.66258751,0,0,1
1320,1,-112.8333333,-36.53504713,0,0,1
1321,1,-313,-46.00268589,0,0,1
1322,1,312,-59.81993179,0,0,1
1323,1,-75.83333333,-160.0592482,0,0,1
1324,1,1174.333333,54.91987642,0,1,0
1325,1,-350.6666667,-59.81768312,0,0,1
1326,1,-150.3333333,-17.75731595,0,0,1
1327,1,-50,-1048,0,0,1
1328,1,-113,-59.93447217,0,0,1
1329,1,958.8,-24.56710269,0,0,1
1330,1,2134,-57.94717582,0,0,1
1331,1,-170,-59.89079857,0,0,1
1332,1,-191.6666667,-59.80089102,0,0,1
1333,1,-34.36666667,-53.70893634,0,0,1
1334,1,59.91666667,-59.70209512,0,0,1
1335,1,-40,-225.6448011,0,0,1
1336,1,-177.1666667,-36.36702824,0,0,1
1337,1,55,-299.9881401,0,0,1
1338,1,-227.5,-48.64618319,0,0,1
1339,1,-41.83333333,-113.3361247,0,0,1
1340,1,187.3333333,-57.33210182,0,0,1
1341,1,268.3333333,-55.61986256,0,0,1
1342,1,-184.8333333,-59.95285691,0,0,1
1343,1,-164.1833333,-18.30025466,0,0,1
1344,1,126.9666667,-47.57304018,0,0,1
1345,1,-364.6666667,13.73351179,0,0,1
1346,1,-368.1666667,-57.85642385,0,0,1
1347,1,287.1666667,-42.61898466,0,0,1
1348,1,-34.83333333,-12.44859825,0,0,1
1349,1,-98.66666667,-4.153798819,0,0,1
1350,1,-185.1666667,-59.88917029,0,0,1
1351,1,-199,-60,0,0,1
1352,1,-111.1666667,-2.288456396,0,0,1
1353,1,-15.66666667,-114.598928,0,0,1
1354,1,-47.33333333,-174.6334149,0,0,1
1355,1,-200,-59.98639965,0,0,1
1356,1,-77,-60,0,0,1
1357,1,-167.3333333,-59.95095587,0,0,1
1358,1,-342.3333333,-49.68017266,0,0,1
1359,1,100,-60,0,0,1
1360,1,249,-57.2358964,0,0,1
1361,1,1015,23.72014948,0,1,0
1362,1,-50,-1269,0,0,1
1363,1,351.8333333,-60,0,0,1
1364,1,-93.5,-59.01666885,0,0,1
1365,1,-19.16666667,-87.48970228,0,1,1
1366,1,-14.1,158.7794185,0,1,1
1367,1,1901.833333,232.7990858,0,1,1
1368,1,-78,-26.74807712,0,0,1
1369,1,-182.6666667,-59.94255988,0,0,1
1370,1,193.8333333,128.2075299,0,1,1
1371,1,-125.6666667,-33.57068729,0,0,1
1372,1,138.3333333,-51.8211804,1,1,0
1373,1,208.5,48.36324651,0,0,0
1374,1,-200,-60,1,0,1
1375,1,160,-59.98661804,0,0,1
1376,1,992.3333333,-59.57986541,0,0,0
1377,1,-135.3333333,-60,0,0,1
1378,1,-199.3333333,-6.736260796,0,0,1
1379,1,93.83333333,-60,0,0,1
1380,1,119.6666667,-26.69005682,0,0,0
1381,1,-139.8333333,-59.97942901,0,0,1
1382,1,-337.8333333,-30.5153621,0,0,1
1383,1,-120.1666667,-60,0,0,1
1384,1,-380,-1228,0,0,1
1385,2,2058.633333,-1149.426523,0,1,1
1386,1,-53,-59.98477416,0,0,1
1387,1,-374.6666667,-56.96066999,0,0,1
1388,1,969.6666667,-110.6940936,0,1,0
1389,1,641.3333333,29.43823073,0,1,0
1390,1,-86.83333333,-38.92507016,0,0,1
1391,1,-50,-1595,0,0,1
1392,1,61.66666667,-47.99055566,0,0,1
1393,1,-260.6666667,-59.95192377,0,0,1
1394,1,1243.833333,-3.145022393,0,0,1
1395,1,80,-30.89563417,0,0,1
1396,1,-241.6666667,-59.93341009,0,0,1
1397,1,-20.33333333,-56.88010831,0,0,1
1398,1,69,-26.81916024,0,1,1
1399,1,-196.8333333,-59.82083017,0,0,1
1400,1,-96.83333333,-59.99557257,0,0,1
1401,1,149.4333333,-59.73956715,0,0,1
1402,1,2258.333333,-59.40088662,0,0,1
1403,1,3068.8,78.98352686,0,0,1
1404,1,-312.3333333,-59.85607123,0,0,1
1405,1,2030.5,-59.83686988,0,0,1
1406,1,-295.3333333,-59.72001908,0,0,1
1407,1,-166,-44.11753686,0,0,1
1408,1,-156.5,-37.67564201,0,0,1
1409,1,-9.666666667,-59.720924,0,0,1
1410,1,280,-60,0,0,1
1411,1,-198.5,-40.63764048,0,0,1
1412,1,-252.65,-60,0,0,1
1413,1,-36.66666667,-239.3038977,0,0,1
1414,1,-199.3333333,-58.86299229,0,0,1
1415,1,-39,-213.9900325,0,0,1
1416,1,72.66666667,36.23098358,0,1,1
1417,1,-187.5,-45.56238721,0,0,1
1418,1,-125.1666667,-56.33432813,0,0,1
1419,1,-127,182.7034033,0,0,1
1420,1,488.3,-41.48202471,0,0,1
1421,1,41.83333333,-66.27734639,0,1,1
1422,1,-197.3333333,-57.54089451,0,0,1
1423,1,3907.166667,-59.68852191,0,0,1
1424,2,551.3833333,27.39250031,0,0,1
1425,1,-63.33333333,-35.58656622,0,0,1
1426,1,-199.3333333,-50.95075531,0,0,1
1427,1,783.5,-120.8863102,0,1,0
1428,1,-200,-642,0,0,1
1429,1,246.6666667,-126.889904,0,1,1
1430,1,615.3333333,235.9278677,0,0,0
1431,1,704.6666667,-59.68665006,0,0,1
1432,1,-165.3333333,-58.86673141,0,0,1
1433,1,465.3833333,-42.64793162,0,0,1
1434,1,20.66666667,-59.99071477,0,0,1
1435,1,-200,-1503,0,0,1
1436,1,703.6666667,-59.48026807,0,0,1
1437,1,4064.833333,-59.9005188,0,0,1
1438,1,-140,-60,0,0,1
1439,1,963.1666667,-79.41825305,0,1,1
1440,1,375.8333333,53.26852241,0,0,1
1441,1,-49.33333333,-214.0186541,0,0,1
1442,1,53.5,-165.0528846,0,0,1
1443,1,-354.6666667,-59.8479062,0,0,1
1444,1,52.7,-59.89531546,0,0,1
1445,1,9.833333333,-57.70595455,0,0,1
1446,1,-197.8333333,-50.636163,0,0,1
1447,1,2.083333333,-48.7911246,0,0,1
1448,1,101.1666667,-69.25579054,0,0,1
1449,1,-82.66666667,253.529905,0,1,1
1450,1,188.3333333,-57.61490605,0,0,0
1451,1,-159.6666667,-59.82183925,0,0,1
1452,2,947.5,8.048742601,0,0,0
1453,1,1347,-29.69662978,0,0,0
1454,1,-217.5,13.24193556,0,0,1
1455,1,-2.833333333,-297.2038002,0,0,1
1456,1,-50,-55,0,1,1
1457,1,-52,-36.76380539,0,0,1
1458,1,-199.6666667,-35.25639677,0,0,1
1459,1,-40,-60,0,0,1
1460,1,-181.6666667,-59.91521295,0,0,1
1461,1,-227.8333333,-54.33205856,0,0,1
1462,1,159.1666667,-31.49161816,0,1,1
1463,1,-149,-60,0,0,1
1464,1,293.1666667,-60,0,0,1
1465,1,529.6666667,-59.33564692,0,0,1
1466,1,131,59.83079879,0,0,0
1467,1,-113,-59.83193077,0,0,1
1468,1,-138.9,-59.95177296,0,0,1
1469,1,-5.783333333,-197.0422348,0,0,1
1470,1,-125,-1581,0,0,1
1471,1,-195.1666667,-59.97564793,0,0,1
1472,1,237.8333333,-57.39810705,0,0,1
1473,1,1066,29.39719471,0,0,1
1474,1,-44.16666667,-299.6453333,0,0,1
1475,1,20,-295.0538263,0,0,1
1476,1,11.66666667,-76.05024367,1,0,0
1477,1,-75.5,-53.90034719,0,0,1
1478,1,-49.33333333,-277.3650997,0,1,1
1479,1,-280,-59.81585646,0,0,1
1480,1,-349.8333333,-59.96518787,0,0,1
1481,1,-257.5,-56.51345279,0,0,1
1482,1,913,-299.7911358,0,0,1
1483,1,1068.333333,-2.983823128,0,0,0
1484,1,348.3666667,-59.65728529,0,0,1
1485,1,-20.33333333,136.1856024,0,1,0
1486,1,-139.6666667,-19.15433814,0,0,1
1487,1,-57.2,-59.98682152,0,0,1
1488,1,-200,-108,0,0,1
1489,1,515.6666667,-37.1007998,0,0,1
1490,1,-50,-1964,0,0,1
1491,1,130,-60,0,0,1
1492,1,-20,-60,0,0,1
1493,1,-49.83333333,-69.05638218,0,0,1
1494,1,-355.1666667,-56.63788815,0,0,1
1495,1,2945.666667,-10.41177216,0,1,1
1496,1,89.26666667,-89.34577998,0,1,1
1497,1,-189.3333333,-58.74594161,0,1,1
1498,1,-48.66666667,-286.4662781,0,0,1
1499,1,-176.6666667,-59.62938952,0,0,1
1500,1,200.3333333,-123.8744187,0,0,0
1501,1,-198.6666667,-59.84161549,0,0,1
1502,1,-222.3333333,-43.16692753,0,0,1
1503,1,-81.85,-58.64328549,0,0,1
1504,1,-290,-59.84027028,0,0,1
1505,1,-225.1666667,-59.70611763,0,0,1
1506,1,-199.8333333,-60,0,0,1
1507,1,2066.333333,-57.39364394,0,0,1
1508,1,97.83333333,-59.8299499,0,0,1
1509,1,130.3333333,-0.942787603,0,0,1
1510,1,-106.3333333,-59.96719093,0,0,1
1511,1,230.5,-39.92591111,0,1,1
1512,1,421.8333333,-59.86984243,0,0,1
1513,1,-50,-26,0,0,1
1514,1,230.8333333,-37.5451716,0,1,1
1515,1,1386.666667,53.36608258,0,1,0
1516,1,437.8333333,64.62697077,0,1,0
1517,1,149.6666667,-44.99420695,0,0,1
1518,1,330,-149.4984951,0,0,1
1519,1,-259.3333333,-59.98426325,0,0,1
1520,1,-59.83333333,351.2750757,0,0,0
1521,1,438,-35.69108772,0,0,1
1522,1,-39.16666667,-239.39636,0,1,1
1523,1,20.83333333,-109.0451292,0,0,1
1524,2,-1138.666667,-152.6393254,0,0,0
1525,1,-340,-59.99792385,0,0,1
1526,1,144.8333333,-60,0,0,1
1527,1,-180,-59.88923635,0,0,1
1528,1,40,-632,0,0,1
1529,1,-337.6666667,-54.38268805,0,0,1
1530,1,1035.033333,-207.4941103,0,0,1
1531,1,-89.33333333,-59.71598105,0,0,1
1532,1,31,-59.77316391,0,0,1
1533,1,-323.3333333,-49.33757448,0,0,1
1534,1,30.16666667,-59.95039389,0,0,1
1535,1,26,-19.55167762,0,0,1
1536,1,344.6666667,-38.09655795,0,1,0
1537,1,-364.5,-57.7376273,0,0,1
1538,1,-30.5,-30.52029303,0,0,1
1539,1,240.5,-58.2355182,0,0,0
1540,1,234.3333333,-57.22245463,0,0,1
1541,1,-368.8333333,-58.70204449,0,0,1
1542,1,606.5,113.8299946,0,1,1
1543,1,22.5,-62.49713456,0,0,1
1544,1,110.3333333,3.042045479,0,1,0
1545,1,-372.1666667,-59.99675694,0,0,1
1546,1,-199.8333333,-60,0,0,1
1547,1,-122.8333333,-59.95010509,0,0,1
1548,1,552,-37.48309079,0,1,0
1549,1,283.5333333,-59.83220421,0,0,1
1550,1,-65.33333333,104.0036615,0,0,0
1551,1,-380,-836,0,0,1
1552,1,334.7166667,26.08025101,0,1,1
1553,1,-57,-59.82940271,0,0,1
1554,1,-39,-57.1431907,0,0,1
1555,1,-196.1666667,-50.39140512,0,0,0
1556,1,-271,-59.90607556,0,0,1
1557,1,319.1666667,38.40706626,0,0,1
1558,1,-14.33333333,-152.6432026,0,0,1
1559,1,-379.6666667,-59.92522621,0,0,1
1560,1,-10,-296.5910686,0,0,1
1561,1,32.5,-76.01146368,0,1,1
1562,1,-74.16666667,-38.52820743,0,0,1
1563,2,1787.666667,-608.5693633,1,1,0
1564,1,-198.6666667,-59.81289482,0,0,1
1565,1,1416.5,211.9508766,0,1,0
1566,1,47.66666667,-14.68551792,0,0,1
1567,1,1706.666667,50.76721715,0,0,0
1568,1,171.3333333,-11.06294726,0,1,0
1569,1,195.6666667,111.7826726,0,1,0
1570,1,620.8333333,101.1309877,0,0,1
1571,1,83,-59.5259291,0,0,1
1572,1,775,-49.44704278,0,1,1
1573,1,298,-19.92164384,0,1,1
1574,2,553.6666667,-180.823742,0,1,1
1575,2,357.6666667,-260.2174077,0,1,1
1576,1,941.6666667,-175.230454,0,1,0
1577,1,188.1666667,359.268763,0,1,1
1578,2,33,-521.1117093,0,1,0
1579,1,955.5,-99.59235887,1,1,0
1580,1,-263.3333333,-77.63954265,0,1,1
1581,1,103,234.1988499,0,0,0
1582,1,343.8333333,95.64277394,0,1,0
1583,1,-140,-152.8723656,0,1,1
1584,1,343.6666667,-117.9693834,0,1,0
1585,1,143.3333333,18.04940851,0,1,0
1586,1,297.1666667,12.76090089,0,1,0
1587,1,855.6666667,250.8013795,0,1,0
1588,1,82.83333333,302.782005,0,1,0
1589,1,292.8333333,38.62165798,0,1,1
1590,1,-242.3333333,-33.5912512,0,0,1
1591,1,639.6666667,-80.66436963,0,0,0
1592,1,11.33333333,-239.311383,0,1,1
1593,1,263.3,-486.2442602,0,1,1
1594,1,398.8333333,205.3195029,1,0,0
1595,2,376.3333333,-484.686411,0,1,1
1596,1,-300.8333333,-58.91710732,0,0,1
1597,1,-81.83333333,-60,0,0,1
1598,1,324.1166667,-36.11794853,0,0,1
1599,1,3374.333333,-299.914319,0,0,1
1600,1,179.8333333,-59.64839784,0,0,1
1601,1,71.83333333,2.752220501,0,0,1
1602,1,-247.6666667,-60,0,0,1
1603,1,56.5,-51.54493497,0,0,1
1604,1,-121.1666667,-41.90491486,0,0,1
1605,1,1721.166667,-63.27689903,0,1,0
1606,1,556.1666667,65.62230005,0,1,1
1607,2,-154.8333333,679.1789438,0,1,0
1608,1,366.8333333,-60,0,0,1
1609,1,-199.1666667,-59.68219471,0,0,1
1610,1,-108.6666667,-13.129144,0,0,1
1611,1,383,-41.17621162,0,0,1
1612,1,-213.3333333,-38.12793992,0,1,1
1613,1,-167.3166667,-59.77595981,0,0,1
1614,1,321.5333333,-59.72497325,0,0,1
1615,1,28.66666667,-71.33116185,0,0,1
1616,1,-150.3333333,-57.07871952,0,0,1
1617,1,45,-45.24634931,1,0,0
1618,1,1354,35.45082399,0,0,0
1619,1,1107,8.682004929,0,0,1
1620,1,-200,-59.98947287,0,0,1
1621,1,-200,-1292,0,0,1
1622,1,172.8333333,-19.24802274,0,0,1
1623,1,-179.6666667,-59.74830551,0,0,1
1624,1,-128.5333333,-32.43604495,0,1,1
1625,1,-75.33333333,-59.84217713,0,0,1
1626,1,-198.3333333,-20.44921303,0,0,1
1627,1,0,-60,0,0,1
1628,1,-49.66666667,-209.9647459,0,1,1
1629,1,-24.33333333,-265.8809275,0,0,1
1630,1,16.16666667,-55.87159616,0,0,1
1631,1,-212.6666667,-54.29836188,0,0,1
1632,1,-52.16666667,121.5121854,1,1,1
1633,1,433.8333333,-82.52282436,0,1,0
1634,1,803,106.9385504,0,1,0
1635,1,349.3333333,-104.5921962,1,1,1
1636,1,-359.5,-40.19400379,0,0,1
1637,1,94.33333333,-59.84524852,0,0,1
1638,1,3170.166667,81.79822127,0,1,1
1639,1,-118.8333333,-59.52858526,0,0,1
1640,1,521.1666667,92.98286121,0,1,0
1641,1,1233,-10.95651991,0,1,0
1642,1,-191.3333333,-45.65458953,0,0,1
1643,1,646,-59.92951512,0,0,1
1644,1,-146.6666667,-54.85535834,0,0,1
1645,1,-44.16666667,-58.00310846,0,0,1
1646,1,144,-64.54281589,0,1,1
1647,1,12.5,-346.3573246,0,1,0
1648,1,-67.81666667,-59.99253889,0,0,1
1649,1,684.6666667,-241.6446767,0,1,1
1650,1,65.16666667,-58.13452276,0,0,1
1651,1,44,-38.21287521,0,0,1
1652,1,376.6666667,-116.985858,0,0,1
1653,1,1276.666667,10.02328951,0,0,0
1654,1,48.16666667,-59.10842072,0,0,1
1655,1,-111.6666667,-59.81756325,0,0,1
1656,1,-198,-45.65239974,0,0,1
1657,1,34.33333333,-49.22533061,0,0,1
1658,1,-137.9,-59.82313501,0,0,1
1659,1,-379,-59.95546977,0,0,1
1660,1,-356,-60,0,0,1
1661,1,1463.216667,26.57208999,0,1,1
1662,1,515.1666667,-57.46276665,0,0,1
1663,1,-70,-59.10177088,0,0,1
1664,1,45.83333333,-219.2895714,0,1,0
1665,1,317.3333333,76.87134552,0,1,1
1666,2,2182.666667,-552.5528831,0,0,0
1667,1,-199.5,-51.84182405,0,0,1
1668,1,-31,-59.62891327,0,0,1
1669,1,4.333333333,-179.4452796,0,0,1
1670,1,-320,-60,0,0,1
1671,1,364.3333333,-5.367062242,0,0,0
1672,1,-55.83333333,-59.85709445,0,0,1
1673,1,17,-159.7087179,0,1,0
1674,1,383.6666667,175.2891714,0,1,0
1675,1,727.1666667,-19.29287754,0,1,1
1676,1,-84,-59.83696342,0,0,1
1677,1,30,-206.0719414,0,0,1
1678,1,244.8333333,27.70535566,0,1,0
1679,1,-50,-595,0,0,1
1680,1,-155.6666667,-80,0,0,1
1681,1,1014.733333,-57.68989603,0,0,1
1682,1,398.8333333,-41.98305434,0,1,0
1683,1,462.3333333,-45.31942071,0,0,1
1684,1,1297.666667,9.854801147,0,1,0
1685,1,105.3333333,14.97629137,0,0,0
1686,1,-49.83333333,-59.89156596,0,0,1
1687,1,-134,-57.68114314,0,1,1
1688,1,70,-60,0,0,1
1689,1,553.5,15.6312854,1,1,0
1690,1,-44.66666667,-238.6376371,0,0,1
1691,1,3.5,142.950561,0,1,0
1692,1,-126.6666667,-60,0,0,1
1693,1,189.6666667,-89.40392468,0,1,0
1694,1,-35,-248.3359198,0,0,1
1695,1,-44.5,-41.20306478,0,1,1
1696,2,62.66666667,-239.1282854,0,1,1
1697,1,-50,-428,0,0,1
1698,1,-162,-59.87237514,0,0,1
1699,1,-140,-58.46928024,0,0,1
1700,1,2172.333333,-59.97961315,0,0,1
1701,1,30,-79.46888759,0,0,1
1702,1,280,-60,0,0,1
1703,1,100.6666667,34.77266795,0,0,0
1704,1,653.8333333,305.1912096,0,1,0
1705,1,477.5,-51.25773529,0,1,0
1706,1,75.5,-11.36747632,0,1,0
1707,1,14.5,115.5559466,0,1,0
1708,1,346,-72.09010124,0,1,1
1709,1,-170.5,-21.81724401,0,0,1
1710,1,324.1666667,-72.50266025,0,0,1
1711,1,3265.166667,-59.78151477,0,0,1
1712,2,-320,-804,0,0,1
1713,1,-78.33333333,-59.32558181,0,0,1
1714,1,-50,-485,0,1,1
1715,1,-71.5,-59.36075163,0,0,1
1716,1,3828.733333,-59.44577825,0,0,1
1717,2,107.65,-227.0607476,0,1,1
1718,2,456.8333333,722.2610648,0,0,0
1719,1,-257.1666667,-25.50230667,0,1,0
1720,1,22.5,-51.69679104,0,0,1
1721,1,795,-60,0,0,1
1722,1,-342.45,-29.26906881,0,0,1
1723,1,412.8333333,38.50262809,0,1,0
1724,1,-340,-60,0,0,1
1725,1,69.16666667,-268.4395374,0,1,1
1726,1,-114,-60,0,0,1
1727,1,-202.8333333,-34.05407238,0,0,1
1728,1,-69.83333333,-59.90730934,0,0,1
1729,1,17.16666667,-299.7216948,0,0,1
1730,1,1900,-59.8624452,0,0,1
1731,1,-159.3333333,-58.17148876,0,0,1
1732,1,659.6666667,-59.37101479,0,0,1
1733,1,-88,-59.65406557,0,0,1
1734,1,-367.6666667,-29.07194297,0,0,1
1735,1,-146.5,-32.24030791,0,0,1
1736,1,-62.66666667,-35.87290137,0,0,1
1737,1,-14.31666667,-44.97076058,0,0,1
1738,1,2,-209.1232567,0,0,1
1739,1,0,-282.8038022,0,0,1
1740,1,258.8333333,35.79364871,0,0,1
1741,1,-364,-57.71122541,0,0,1
1742,1,-85.66666667,-57.4080771,0,0,1
1743,1,-45.33333333,-57.44152241,0,0,1
1744,1,-200,-1148,0,0,1
1745,1,-198.1666667,-50.1717267,0,0,1
1746,1,-341,-59.82070143,0,0,1
1747,1,-20.16666667,-34.59691143,0,0,1
1748,1,-26.16666667,-60,0,0,1
1749,1,78.1,32.61760059,0,1,1
1750,1,-380,-1018,0,0,1
1751,1,200,-291.4070635,0,0,1
1752,1,51.16666667,-57.88735421,0,0,1
1753,1,-135.5,-52.26842613,0,0,1
1754,1,-35,-214.6605968,0,0,1
1755,1,36.5,-78.98644109,0,0,1
1756,1,-378.6666667,-59.97973919,0,0,1
1757,1,1507.666667,57.30782843,0,1,1
1758,1,-274,-77.73676717,0,1,0
1759,1,1225.5,-520.5263671,0,1,0
1760,1,885.3333333,-37.51735294,0,1,0
1761,1,-370.6666667,-60,0,0,1
1762,1,-50,-242,0,0,1
1763,1,-200,-1367,0,0,1
1764,1,-48.33333333,-299.9262505,0,0,1
1765,1,17.2,-295.8063421,0,0,1
1766,1,2740,-50.76409388,0,0,1
1767,1,-192.8333333,-58.84835625,0,0,1
1768,2,1537.833333,-30.48322049,0,0,0
1769,1,-167,-59.79837863,0,0,1
1770,1,-380,-56.86898947,0,0,1
1771,1,82.33333333,78.5687542,0,1,0
1772,1,-50,-175,1,0,1
1773,1,-239,-59.92444706,0,0,1
1774,1,114.3333333,-25.84737547,0,1,1
1775,1,58.33333333,-59.90550738,0,0,1
1776,1,-168.8333333,-59.89393854,0,0,1
1777,1,6.333333333,-201.963363,0,0,1
1778,1,-145.1,-60,0,0,1
1779,1,275.1666667,-249.9166945,0,1,1
1780,1,103.5,4.600719261,0,1,0
1781,1,317.6666667,-34.36774492,0,1,0
1782,1,138,-189.7570148,0,0,1
1783,1,-199.6666667,-59.97451769,0,0,1
1784,1,1780.5,-74.2200367,0,0,1
1785,1,319.3333333,-59.45670056,0,0,1
1786,1,162.6666667,298.4645998,0,1,0
1787,1,-180.3333333,-59.13771283,0,0,1
1788,1,-140,-60,0,0,1
1789,1,280.6666667,-59.87695357,0,0,1
1790,1,16.65,-43.37798723,0,0,1
1791,1,-140,-60,0,0,1
1792,1,-277.3333333,-5.943194707,0,0,1
1793,1,6.333333333,-207.231478,0,0,1
1794,1,-196,-53.91253455,0,0,1
1795,1,-361.6666667,-59.81855583,0,0,1
1796,1,-140,-60,0,0,1
1797,1,-95.83333333,-22.71617762,0,0,1
1798,1,316.3333333,-27.18918245,0,0,1
1799,1,-178,-120,0,0,1
1800,1,-199.3333333,-59.95659637,0,0,1
1801,1,991.5666667,-30.72223457,0,0,1
1802,1,94.5,-59.28489351,0,0,1
1803,1,-61.66666667,-60,0,0,1
1804,1,18.5,-59.79903473,0,0,1
1805,1,66,-22.54717064,0,0,1
1806,1,-51.16666667,-59.57553776,0,0,1
1807,1,642,-59.13913679,0,0,1
1808,1,-333.8333333,-59.35762986,0,0,1
1809,1,-311.6666667,-59.99380604,0,0,1
1810,1,-38.33333333,-41.03336282,1,0,1
1811,1,1519.6,-59.78751802,0,0,1
1812,1,145.8333333,-59.71099117,0,0,1
1813,1,-323.3333333,-59.83828389,0,0,1
1814,1,-50,-1143,0,0,1
1815,1,-290.6666667,-59.92585731,0,0,1
1816,1,242.5,-44.9945937,0,0,1
1817,1,-277.8333333,-31.11341286,0,0,1
1818,1,-140,-60,0,0,1
1819,1,-269.1666667,-48.08046055,0,0,1
1820,1,-366,-56.71771772,0,0,1
1821,1,-197.5,-59.80950069,0,0,1
1822,1,52.83333333,-60,0,0,1
1823,1,157.5666667,-59.82648095,0,0,1
1824,1,24.78333333,-224.2978667,0,0,1
1825,1,-380,-153,0,0,1
1826,1,-50,-1086,0,0,1
1827,1,1104.333333,-85.26818553,0,1,0
1828,2,249.5,-487.1781003,0,1,0
1829,1,79.33333333,27.24232663,0,0,0
1830,3,351.1666667,159.675217,0,1,0
1831,1,-50,-252,0,0,1
1832,2,1849.033333,298.7123943,1,1,1
1833,1,-80,12.78475018,0,0,1
1834,1,192.6666667,-59.92998704,0,0,1
1835,1,70,-59.95704142,0,0,1
1836,1,-47.83333333,-242.819445,0,0,1
1837,1,1.033333333,-135.2851452,0,0,1
1838,1,-152.5,-59.54387812,0,0,1
1839,1,20.83333333,-59.82941177,0,0,1
1840,1,131.85,-59.23803208,0,0,1
1841,1,-82.33333333,-60,0,0,1
1842,1,-50,-1440,1,0,1
1843,1,-149,-41.67868423,0,0,1
1844,1,-64,-58.48511314,0,0,1
1845,1,28.66666667,-15.37445979,0,0,1
1846,1,11,-51.97851892,0,0,1
1847,1,1119.033333,-59.88447324,0,0,1
1848,1,-93.16666667,-52.11295769,0,0,1
1849,1,-15.66666667,-59.04753659,0,0,1
1850,1,-50,-299.600193,0,0,1
1851,1,-50,-439,0,0,1
1852,1,594,-292.5530009,0,1,0
1853,1,4056.4,-60,0,0,1
1854,1,-183,-59.98779096,0,0,1
1855,1,720.6666667,-35.06059655,0,0,1
1856,1,-104.3333333,-59.79315081,0,0,1
1857,1,-163.3333333,-59.93026237,0,0,1
1858,1,-93.5,-55.1691699,0,0,1
1859,1,-38.5,-58.90383772,0,0,1
1860,1,-50,-1797,0,0,1
1861,1,301.1666667,2.589526631,0,0,0
1862,1,770.35,472.48866,0,1,1
1863,1,151.3666667,-58.82085237,0,0,1
1864,1,91.16666667,-59.74007164,0,0,1
1865,1,266.8,-116.2590704,0,1,1
1866,1,1277,-97.04992929,0,1,1
1867,1,-380,-452,0,0,1
1868,1,-120.1666667,-57.14147653,0,0,1
1869,1,-14.83333333,-193.8838913,0,0,1
1870,1,-111.1666667,-58.40889341,0,0,1
1871,1,3706.5,-59.61949288,0,0,1
1872,1,726.05,-59.85209855,0,0,1
1873,1,-3.666666667,-296.174062,0,0,1
1874,1,-295.4833333,-59.73964286,0,0,1
1875,1,395,-59.99351168,0,0,1
1876,1,44.43333333,-20.77945076,0,0,1
1877,1,-234.8333333,-59.90460162,0,0,1
1878,1,10.66666667,-59.94078888,0,0,1
1879,1,-100,-59.8903234,0,0,1
1880,1,-88.66666667,43.86905547,0,0,1
1881,1,10,-300,0,0,1
1882,1,-140,-60,0,0,1
1883,1,-324,-59.83662907,0,0,1
1884,1,-186,-59.76146398,0,0,1
1885,1,2392.3,-59.04113085,0,0,1
1886,1,121,296.032196,0,0,1
1887,1,443.8833333,-59.99792151,0,0,1
1888,1,98.83333333,118.8530507,0,0,0
1889,1,-20.3,-28.03758604,0,0,1
1890,1,-234,-29.65174042,0,0,1
1891,1,-165.3333333,-2.673216472,0,0,1
1892,1,131.3333333,-59.64631152,0,0,1
1893,1,1.166666667,-38.64278022,0,0,1
1894,1,638.8333333,-5.461298908,0,1,1
1895,1,747.3333333,-59.82515803,0,0,1
1896,1,1368,-168.3673364,1,0,1
1897,1,1654,-195.8450069,0,0,1
1898,1,-140,-60,0,0,1
1899,1,69,-178.7429863,0,0,1
1900,1,-36.16666667,-268.1999362,0,0,1
1901,1,-170,-58.90835762,0,0,1
